NOMBRE EST.,BIC. DISPONIBLES,DIR.
a0eec052-257a-4c79-8171-6e2ad9864ad0,9,4110
bbb48e80-7d2f-4b3c-bb8c-591bc931945a,13,4366
66dd546c-0aca-11e7-82f6-3863bb44ef7c,12,3179
78b4aa30-e4e9-4447-9419-c89f8527892e,40,4918
bfbd1f09-afd2-49d2-8674-3a07b3c929a4,9,3768
9c147c77-11da-4d0b-8a21-a8042ec8031b,20,5039
4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3,18,4745
1843486464469891376,15,1843486464469891376
66dc76cd-0aca-11e7-82f6-3863bb44ef7c,49,502
61647ec6-dfd6-4d1c-8800-d488d390c627,3,4298
15cb007b-bfca-4ad7-bfc6-44bf3d36785a,22,4496
e0b80983-c520-47e3-9c8d-a17fff5e5582,24,4099
66de2a00-0aca-11e7-82f6-3863bb44ef7c,45,3379
623c9658-5544-4254-847e-738763cf45a3,19,4765
66dea6e1-0aca-11e7-82f6-3863bb44ef7c,1,3457
66dd2811-0aca-11e7-82f6-3863bb44ef7c,17,3129
66dd4b91-0aca-11e7-82f6-3863bb44ef7c,18,3162
66db5fae-0aca-11e7-82f6-3863bb44ef7c,2,281
1815968026870435892,29,1815968026870435892
1e6c5d0c-f406-4b60-88f6-6284a38d3930,10,4183
d1138533-504c-4d29-b71c-299e1d31f159,39,4481
0b94cc1e-2327-4679-99d9-3b21ddc02051,34,4024
66de482a-0aca-11e7-82f6-3863bb44ef7c,20,3393
50e7c057-9c78-47d2-b66a-8a9180ce9734,15,3870
66db5c14-0aca-11e7-82f6-3863bb44ef7c,33,270
53e30d38-a110-42b4-a8f9-ca801a847ac7,7,4709
ca4795a2-6ab3-4597-bf59-f0155ac1637c,44,4701
1b985e4b-88de-42a8-95be-dce37dbbc5c5,14,4882
1828969515711812276,29,1828969515711812276
1786696384892428996,35,1786696384892428996
9b70cbe2-25fc-42f8-b6e6-ac21ef248e4b,17,5006
4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,17,3538
55fda28d-56a8-4db2-b42a-072714f18471,20,5049
f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83,26,3649
1828965671716082498,20,1828965671716082498
ccfa8b82-07a7-4a08-88fc-be261c30a4ca,10,3987
66dc4b4c-0aca-11e7-82f6-3863bb44ef7c,3,485
66db7152-0aca-11e7-82f6-3863bb44ef7c,45,308
66db8d89-0aca-11e7-82f6-3863bb44ef7c,50,327
1923987214021052830,29,1923987214021052830
66de4078-0aca-11e7-82f6-3863bb44ef7c,39,3384
d5d589e6-457f-4cd4-bf78-59165dce28b2,14,3778
b94d0241-bce7-44a9-ab1c-ece0740a4134,22,3564
66db64d1-0aca-11e7-82f6-3863bb44ef7c,22,291
66de65a4-0aca-11e7-82f6-3863bb44ef7c,19,3423
9092515e-eef6-478f-910f-1cd19d06bebb,22,3831
1834145330979754058,2,1834145330979754058
c3d5f47f-cfc3-4c1f-86bb-bcf770d2949b,25,3613
43f3d3c7-46b0-4812-879d-15afe8804c5f,30,3646
66db7637-0aca-11e7-82f6-3863bb44ef7c,12,316
724aeecc-8c91-4afc-b97c-72a98de452c9,12,4600
18846fd4-877c-4971-9b6f-1bd8fbc10346,15,4768
b608193c-46ae-4b61-9e7a-4671e7c3b96e,14,4204
66db7a71-0aca-11e7-82f6-3863bb44ef7c,35,321
e58234a3-5b23-427e-948f-c1e4571b2bfa,50,3714
787fe4b2-6029-4f71-917e-892479d8d64e,20,4823
548cb08c-4ec1-46d9-8978-1a8d3bf42454,16,3572
59e3766c-0629-4ff1-a1d9-bc0514a55487,19,3893
a58ff2e3-a5ae-4070-a26d-ddfe8cc6fc58,31,4788
1875672501601550456,8,1875672501601550456
1846085626867634660,16,1846085626867634660
66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,8,3048
1848242216849312578,24,1848242216849312578
c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,8,4926
66db4671-0aca-11e7-82f6-3863bb44ef7c,36,265
66dc2172-0aca-11e7-82f6-3863bb44ef7c,7,455
0e003543-3656-448f-8a93-029d265f2e26,31,3521
1932126716328112534,27,1932126716328112534
d3433b47-99a7-4b21-9fa7-d7052bb5c23b,8,4190
1861682444178541220,20,1861682444178541220
66de5773-0aca-11e7-82f6-3863bb44ef7c,18,3412
ebfafca3-5818-4e6f-8374-98f44a0ca0c6,29,4404
e780c290-0c52-4ab1-9719-a581be789df3,22,3989
9e5fd5b6-c5f2-4694-9406-a44b7d0146d9,22,4708
e2b28abd-07a4-4552-ad17-abf155aff28a,37,4778
1860188194745712748,3,1860188194745712748
1875433315773395778,9,1875433315773395778
901cab1a-a77e-424e-b602-16883e792f93,5,4954
b0cc08dc-e7dd-48d1-8901-ba496f3ff2f5,44,3697
158e7752-27e2-4912-be0b-eb15405aa096,9,4467
1836581807397045112,14,1836581807397045112
e3e6105e-eaa2-43c5-badb-fb8592ad7227,27,4284
66db74a5-0aca-11e7-82f6-3863bb44ef7c,45,313
d7d297fd-36dc-42f2-8e3b-24b1003be874,19,4325
40fd82d6-c0e9-4876-adfb-816140ecfc39,16,4357
cac843c2-8b21-47bb-a3b9-712f95d7f7aa,11,3853
1828967027013302842,2,1828967027013302842
d47c856e-8cda-4da0-b8eb-1ccf0e6ef7ab,20,3782
1846086138339179502,26,1846086138339179502
668ef22c-4665-4f42-bf6a-ab9e8a2899b1,28,3535
66dce567-0aca-11e7-82f6-3863bb44ef7c,20,3070
1057229c-f8f8-4014-80cd-f40421c61cf0,11,3885
6a9b19e3-cd69-4e0c-9b28-1889db936c7c,26,4286
44a80c48-c1a9-4ff1-92eb-6bf8be492f5e,26,5012
66dd1846-0aca-11e7-82f6-3863bb44ef7c,29,3101
95478d78-5e48-44e3-8f95-c63ee31451a9,34,4676
d34f2271-10ee-40c3-a93a-09df58860512,4,4848
96a0b676-e966-4d96-b04b-ceb8149cedcd,19,3948
0dc63044-e19c-474d-9df1-c3e504d03b07,32,5024
8ea09819-cd88-4732-b047-c0549f0b370f,26,3738
a8560d28-9ee1-4af4-9180-7e9c4dd0d147,1,4101
59ad8f95-32a4-43de-b1c3-79c667b2d2df,4,3745
1860188907884823208,9,1860188907884823208
625711ba-3b5d-46a7-a8f9-7f4eb17ec1be,23,3499
1828969323789472168,17,1828969323789472168
1835247196073118026,15,1835247196073118026
d6834194-029d-4e2d-83b0-ee78ab5acda2,16,4370
66db63f4-0aca-11e7-82f6-3863bb44ef7c,17,289
dc8223ad-4108-40a8-9ff5-35e8490b4077,39,3628
66dd0808-0aca-11e7-82f6-3863bb44ef7c,34,3095
66de08c9-0aca-11e7-82f6-3863bb44ef7c,22,3326
2b54cb2c-31be-4620-a13c-0fa72b58c90a,13,3582
e5b2a7ce-d867-465b-8446-743e00617068,20,4789
1828966104320053340,2,1828966104320053340
a33a2d11-33a5-46ad-a086-5698ac17b7b4,18,4442
66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,53,411
8fa2fafb-fa07-48b2-b159-bffbea7176d4,10,5073
956e9f8d-d23a-4a0e-bf28-84180e818af7,23,5000
f3c68cfb-52fd-48c8-b6e5-85c179fee0b3,10,4752
66db2afe-0aca-11e7-82f6-3863bb44ef7c,50,128
66dc4599-0aca-11e7-82f6-3863bb44ef7c,16,481
062ffe5a-aa91-412d-8210-23d562c7e7f8,10,4819
66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,33,3081
1840541082023453122,19,1840541082023453122
1846086665080867236,22,1846086665080867236
3eed817a-63e5-424b-8ed3-c809db5488f7,33,4975
1851999409149780880,22,1851999409149780880
66de48f9-0aca-11e7-82f6-3863bb44ef7c,18,3395
844c68cc-19f0-474a-86d3-4af170117aae,15,4614
74feba30-26a5-4949-b3a0-d6e13ba1a20c,22,3857
66db44e5-0aca-11e7-82f6-3863bb44ef7c,35,261
66db473c-0aca-11e7-82f6-3863bb44ef7c,47,267
1861271680294357158,24,1861271680294357158
cd118a8f-a7d1-4b7a-a6d3-d9e875cb29df,14,4857
96878d29-481d-48dc-bcdc-a5f1ce88c76d,23,4894
66de10a8-0aca-11e7-82f6-3863bb44ef7c,42,3338
eafa19ed-88c2-4efc-bd73-3961f85b6063,1,3708
dfad8e49-7e1b-4376-90b4-7a449319f294,24,4783
9a52fbc1-d87a-4a65-941d-12fd55dbcdde,8,3756
88e64257-298c-4b8d-8886-77b9b66dcec1,52,4235
a1acdab2-29c7-4956-8b2e-24b39dc2ff13,23,4981
bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,37,4326
b516fedb-3ced-4683-8c17-7e5f6dadf04d,34,4480
61bc2467-aa8c-4386-ba9e-3f01120bd6b8,8,4069
66de2b97-0aca-11e7-82f6-3863bb44ef7c,47,3382
4281e975-6bc2-483f-9e4a-f7c09b67ed28,10,4747
66dd41ef-0aca-11e7-82f6-3863bb44ef7c,6,3139
0c106e83-c47a-4233-b5e4-62bbb75d0bed,5,4152
66dcc30b-0aca-11e7-82f6-3863bb44ef7c,29,3054
7603028c-8b04-4918-8a25-a087ce57aea4,10,3848
66dded7a-0aca-11e7-82f6-3863bb44ef7c,27,3313
1869439561831725810,14,1869439561831725810
a2f71eea-05a2-4fe7-99ab-f74535c880ae,23,3571
23bc4d9b-1ec2-45fb-9228-e41517346b24,10,4444
1851674145014649512,46,1851674145014649512
1880644160834607498,22,1880644160834607498
141eb0e0-e78d-411a-a0be-202a6424cc93,5,4222
dc34ba4c-d8e5-4674-a02e-210c950c05c1,2,4472
285ad3c2-3ffe-45bb-8765-9c20a69641a6,20,3811
5c3c345d-1975-400d-a9d8-18815816886e,5,5069
66dd2208-0aca-11e7-82f6-3863bb44ef7c,49,3118
66dc2bc5-0aca-11e7-82f6-3863bb44ef7c,45,468
bbaae5d3-7e2b-46a8-872e-152404c664f7,8,4270
1828969112306680612,17,1828969112306680612
55f6b830-e43e-4227-bfc7-683465236d94,19,4830
3d339282-d5c7-41ec-b634-6a988aefd440,25,4164
f4f9a09c-010c-430c-a766-3390c44b4962,8,4563
66dcc5ca-0aca-11e7-82f6-3863bb44ef7c,46,3058
3c6c0d12-80dd-4c49-b7c5-e3549588b8cf,13,4502
d9ea5210-50b3-4342-9801-f896bd21f4a1,11,4638
bc346753-b68a-4cb3-b93f-b0be68227eae,19,4327
1869851741257474316,7,1869851741257474316
9ea2afff-a146-4824-89b6-39d5bdfac795,14,4868
ce95fbdd-b7d2-46fc-910d-5c170e4b7610,18,4028
3c135a2e-eeea-4e81-9c0a-8d14a6049198,25,5038
35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,23,4349
1815968147129520346,24,1815968147129520346
66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,48,2003
1815967159287043052,30,1815967159287043052
66dea894-0aca-11e7-82f6-3863bb44ef7c,17,3461
5dc8ddac-979e-4ae5-b879-3670cca7482d,8,4074
66ddeffd-0aca-11e7-82f6-3863bb44ef7c,11,3319
2366d8a4-7a49-42f3-9afe-efd2b200336b,10,4674
1d167807-0aa8-413a-b7a0-01c2ca8a6a60,18,4967
66ddee56-0aca-11e7-82f6-3863bb44ef7c,32,3315
002e6e9f-ced2-47b0-bc7e-ccf38c3b4b0f,18,3968
2c321ea3-e1dd-4d32-be70-bd158fe1f568,94,4238
2743a950-3a1f-4a58-8fe0-f4105033e0e3,17,4263
4034789e-b70d-4aae-bf18-3ed37a4d751f,17,4276
62089e99-7f73-4f59-816d-57f9793484a1,5,5059
66dde8ac-0aca-11e7-82f6-3863bb44ef7c,35,3302
82dd89f6-1e5a-4a8f-8660-13cb64349e94,17,4163
66dc259a-0aca-11e7-82f6-3863bb44ef7c,58,461
66db2d2b-0aca-11e7-82f6-3863bb44ef7c,26,143
88ee054e-bdeb-4305-8f3b-76eb964f2c84,22,3903
66dea674-0aca-11e7-82f6-3863bb44ef7c,27,3456
9d95a4a9-bcfe-4189-bb7d-abd9992ecbaf,22,3592
f91170e6-a33c-4870-94da-9d51510515d2,1,4192
2f580cf9-14e2-4300-ba22-f6d88d0312a5,16,3803
2576805f-9732-4c74-8f1d-57715e8cdfa2,36,3864
26176e86-8362-4c91-a693-6aa3f9ce0b73,35,3673
063e7e78-b810-4a2f-8045-a82a0d69d752,19,4695
df243d7f-e6ae-435c-9895-aecbcff9cada,4,3977
0109f17a-2378-4500-9648-88bdb31ec612,17,5011
66dd1585-0aca-11e7-82f6-3863bb44ef7c,11,3096
1796642668661690940,8,1796642668661690940
66dc41bb-0aca-11e7-82f6-3863bb44ef7c,67,478
cb81edec-e79d-4cb2-b494-18aa18b27ad5,6,3808
1893542109140147108,29,1893542109140147108
ecc52c52-e2d9-4e73-8f9c-18ad8e9b0606,4,5026
1e83ffdc-8e72-45c0-8210-4f37e60505c9,10,3654
1885442082749874736,25,1885442082749874736
c2800791-1911-4f2b-8fc7-bed280c557c0,2,4875
5736cd70-be41-483e-8d82-721874f40e6e,13,4925
1885439359712500016,14,1885439359712500016
45865207-8700-4ef2-99ed-b08889ef0250,23,4309
1862008413697896912,7,1862008413697896912
648e09b6-95c2-40d3-9dac-a43f22eccf38,17,3934
e612122d-e0fd-4ebf-8d51-0f48f9d1b580,3,3760
66db88f5-0aca-11e7-82f6-3863bb44ef7c,9,323
4c3b6e25-b0c2-4a3f-b07e-cd60cd1b0ac0,10,4498
550153a5-2ea1-4c76-b1cd-77667005f55d,27,3532
94f77501-32e5-4539-90c6-82d4198f7991,7,4595
5780ae63-54e5-48e3-a00c-9c403cb75401,9,4410
1861683496445528180,15,1861683496445528180
66dc1beb-0aca-11e7-82f6-3863bb44ef7c,58,445
db29242d-6ff3-4e22-85fe-45fa3d03ec39,36,4790
7a725e59-49be-4c1d-9c3d-3b3a8ed1232f,12,4266
66dc1c5c-0aca-11e7-82f6-3863bb44ef7c,5,446
1b22c037-207d-454a-90aa-8f22d0a8a7e3,9,4011
66de8a86-0aca-11e7-82f6-3863bb44ef7c,2,3443
1848242058183072050,21,1848242058183072050
afc79a38-e26d-48f7-94e4-d0aca8fd1c49,10,4797
582cd775-0178-47f5-b707-6d5869f077ba,29,3917
b0239a13-649a-4d31-aa04-56b8aaeba4d4,10,4800
93c28953-7e65-436e-9c5a-9d7ca0e3729f,23,3749
1899178885660253096,17,1899178885660253096
d33261e6-600e-4756-ad03-a9facbd8ace1,26,4761
bb32aad7-8308-4ff8-b073-d5b518ffdd09,17,3623
fda0c217-9504-4b26-8a25-e40b603ee5fa,12,4088
1f872052-38c4-4701-96c4-c363de51c2b5,41,4236
66dc192f-0aca-11e7-82f6-3863bb44ef7c,39,443
b506be9e-45d3-43d1-a262-27d8fa91e974,12,3516
66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,7,3088
be2bdee1-e3e9-45cc-94f0-2ba81a722ba3,21,4664
8d097a6d-f17c-4195-9dd4-42527b371c71,45,4044
cc834d78-6eca-450a-ae00-a5ffc6f1a7a6,11,4869
66dc2238-0aca-11e7-82f6-3863bb44ef7c,4,457
66dda55f-0aca-11e7-82f6-3863bb44ef7c,33,3236
fe93b3ae-1d86-4ee9-9eb6-9e11808966aa,26,3614
c0e0e578-8ce8-4c9d-be47-b902d8a41050,11,4211
344b52b0-73a9-4fe3-9132-23d0502dc0ae,27,4071
d8673258-9513-4ed2-86bf-bef62e7e4e30,14,3952
66dcc047-0aca-11e7-82f6-3863bb44ef7c,34,3052
1845676816555735590,22,1845676816555735590
79c4a612-a5df-4814-9e6b-6305da61ebc4,17,4086
66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,52,513
b55f9b55-7fa7-4f0f-9732-78cbe07452e1,35,3510
1854538169357726138,17,1854538169357726138
d7632897-a6eb-4f8f-9ab2-c66426620fbf,13,3940
66dc252e-0aca-11e7-82f6-3863bb44ef7c,16,460
1838070776953752336,36,1838070776953752336
1860190006584693708,15,1860190006584693708
42032bf9-4599-4035-bc01-c80bec1a7122,18,3603
b62bcd96-c2db-447c-bdd5-d3c18f174858,9,5066
36b55a0f-e55d-4849-859a-09b3273fb782,27,4369
4bbf50a9-47c2-4a32-97c2-1f6bc4f9d401,10,4605
66dde914-0aca-11e7-82f6-3863bb44ef7c,45,3303
66db3273-0aca-11e7-82f6-3863bb44ef7c,21,161
1840540966407039246,42,1840540966407039246
1814900632709495794,16,1814900632709495794
66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,9,3161
18fcd2c1-dc8b-4a52-9f18-e9b9003bbea5,28,3690
d3f51f51-7e51-4c75-8600-d76916608707,42,3501
c809158b-ca8f-4a77-a800-8ee9d287c056,22,4205
45e8c326-b12d-4be6-b040-bb6de9986d25,23,3845
1869439368558197224,9,1869439368558197224
ad17bd9a-735b-4a11-8ad3-dc7800e342af,13,4038
632b140c-65de-4f50-9cc2-c001ae011aea,7,3815
66de2556-0aca-11e7-82f6-3863bb44ef7c,30,3372
66dc21d4-0aca-11e7-82f6-3863bb44ef7c,2,456
1064b4b0-e9c8-4139-ac48-f118305dbe69,14,4002
66de099d-0aca-11e7-82f6-3863bb44ef7c,59,3328
1860189813948384088,45,1860189813948384088
66dbb869-0aca-11e7-82f6-3863bb44ef7c,12,344
66dbbc4a-0aca-11e7-82f6-3863bb44ef7c,24,346
db41cc62-86ea-4421-bfaf-9b6511cfee10,2,4607
dd351a72-4241-4275-843d-0fffa8a1f414,26,3579
66db402c-0aca-11e7-82f6-3863bb44ef7c,30,248
284b08f2-3d26-4f52-9463-25e4a07c16f7,24,3544
d9ec5589-c872-46f2-88cd-e54f9c596721,10,4585
a3e2b360-f050-48ea-b8c8-57d897b8f7fc,12,3883
2f656bc4-7743-4326-8330-a22bd41d9d17,42,4045
c46a2889-258b-4fc5-a452-1d4e7dfe683a,6,4138
66db69d0-0aca-11e7-82f6-3863bb44ef7c,19,298
38bb1218-0a9e-41d9-b2ef-25c8626dac29,7,4021
66de5095-0aca-11e7-82f6-3863bb44ef7c,13,3405
1786375069262703476,28,1786375069262703476
d7bdc3d7-6e6d-4899-9cc7-f4238a86c695,13,4260
66dde197-0aca-11e7-82f6-3863bb44ef7c,17,3285
fd081854-3f37-420a-9785-ea63c09c12ad,19,3827
ad41e353-033e-484f-8d76-78014e11e9d7,14,3892
66db34fc-0aca-11e7-82f6-3863bb44ef7c,40,174
66de5e5b-0aca-11e7-82f6-3863bb44ef7c,3,3418
e34bb92f-6911-449a-999b-5bc80e0322fe,23,4893
1786697003367719132,23,1786697003367719132
6076e321-85d8-4e0e-ae18-86bb8cbbda1b,15,4492
c0c6a931-c1d3-4202-a433-c4127a4cd846,7,4203
1815967313905864892,23,1815967313905864892
18d980e5-ba08-4bc3-832e-03eb71865768,24,4678
4cd5a87d-7618-4a15-892d-8cf29eec865c,20,4827
de0c1800-f7cc-41b4-ab7a-c9d219180d06,7,4120
8f9ce302-2a6d-443c-8fe0-625b20021ea2,2,4951
7efcb97f-6c8f-4445-86a9-3f758a822f17,7,3539
1862787990429630662,10,1862787990429630662
062f0ac2-b3b6-4c15-b470-92ce9b592635,8,3982
facb0195-8daa-46e3-95e1-6f22fb678e8a,7,4177
66de1b5b-0aca-11e7-82f6-3863bb44ef7c,25,3358
581d8683-c217-4f96-89cb-b5a94d780b83,1,3809
66dd4051-0aca-11e7-82f6-3863bb44ef7c,2,3136
3bdd81c8-3112-45e6-ae72-11a3f4fa5921,30,4916
c0b541ae-9e66-4739-babb-483180747dc2,16,4767
66de1295-0aca-11e7-82f6-3863bb44ef7c,25,3342
66dc36c3-0aca-11e7-82f6-3863bb44ef7c,25,470
aba6e644-3ac8-4cdc-9bc6-763e9d82dee9,14,5027
aa120a3a-9f2b-4dfc-a88b-384bbb66838a,20,4435
9459fca8-b044-4ed1-8f2c-c5db11ba868f,21,4568
b3c8aaaf-6e1c-4f56-9391-b79e883b8009,27,4644
66dc8c90-0aca-11e7-82f6-3863bb44ef7c,29,545
c05cd2e2-74e8-4526-a62b-d631e005fdd8,38,3502
66db32fb-0aca-11e7-82f6-3863bb44ef7c,7,164
db02e1ea-acc1-4f45-8e3c-d37468b0b5a6,15,3861
66dc1545-0aca-11e7-82f6-3863bb44ef7c,25,436
4753c1ba-a86e-431e-94fb-06403cdee4d7,29,3611
18267c09-1916-48d8-951c-caf88c89edd1,8,4159
1861680103893703034,14,1861680103893703034
1835246815877178358,26,1835246815877178358
66dc0c53-0aca-11e7-82f6-3863bb44ef7c,21,419
6853d09a-cbd8-4378-bc23-02e8bba0b4da,5,4571
531e6d94-5f4c-4ef0-9c83-47191be9d8f9,20,4139
30a75e12-5327-48f0-8155-3925aa934054,11,4375
30985a9c-afe4-4b98-a72c-2c72bb35603e,22,3910
1882735162923150168,27,1882735162923150168
60a061d5-d984-4573-af3c-2054f4f59e94,18,4273
72196024-6f2b-45cb-9764-609911c7dc0b,28,4683
d07790cd-1acd-4f74-b5f1-3d70f8a8a526,27,4782
1597ea95-0b6b-425a-8d13-ed86ee0754b5,26,4889
add829db-2feb-4e81-af61-056791a6e53b,19,3580
ad037fe2-4a28-4b55-863c-229aada0b43a,19,4368
2b848257-dc2e-4dd0-b840-d5e046972789,18,4670
1817627670084542818,29,1817627670084542818
66dbce8a-0aca-11e7-82f6-3863bb44ef7c,43,368
9e99abca-c679-4788-9a4e-39066660bd6a,31,3530
b90574d1-e9e7-45be-8adb-e38cb285fea5,19,3590
1835250318514342456,31,1835250318514342456
66dca6f4-0aca-11e7-82f6-3863bb44ef7c,16,2022
c0df5c09-2c07-4689-9fe8-36ed81301d7d,17,4453
96a4da57-107a-43d1-8828-4749d5555461,4,4657
66de1f17-0aca-11e7-82f6-3863bb44ef7c,16,3362
b200a8bf-2d79-4511-9a16-ac41e7245622,22,4418
66dea4bf-0aca-11e7-82f6-3863bb44ef7c,47,3452
1838070703178521596,29,1838070703178521596
9341ee1c-d456-4858-a451-70cbbd73d084,5,3871
2af3ecc3-4f43-468a-a7cc-bb4804ee3e7a,12,4999
66ddbc89-0aca-11e7-82f6-3863bb44ef7c,24,3254
1846449740982645546,21,1846449740982645546
66dbef85-0aca-11e7-82f6-3863bb44ef7c,66,399
2c2cdc55-52a3-4140-b4d3-8409a98f130f,20,3821
cdb6e2aa-4da3-4ed7-9b13-ce626addf6b0,17,4233
308e055a-b8aa-447d-8803-8677c88af0ba,14,5045
ab5585c8-c2cf-4bab-96cf-d02eced4f6e3,44,3689
66db8c10-0aca-11e7-82f6-3863bb44ef7c,10,325
9bd28b11-cf11-4938-abb2-dfa5ec800e32,30,3589
ff2869f0-4381-4cf3-863e-a0d776ec53b4,13,4248
66dc0d3a-0aca-11e7-82f6-3863bb44ef7c,22,421
84b30f68-5404-453a-ae86-a2baff03a2c9,4,4566
b6a4770e-9077-4a0e-a0fb-b45b1d457559,36,3705
49d2cd03-f508-483f-a7c9-7fd450e5e6db,5,3559
e15a5c77-70b0-4b9d-9eae-f10ddda7d994,36,4582
faf021ad-9de5-44bd-b7f5-48127e8d5fea,14,3816
66dcf394-0aca-11e7-82f6-3863bb44ef7c,33,3083
96cf4c1a-db2c-4d4b-af34-c31281b5904b,13,4991
1834145064843958330,12,1834145064843958330
b1f3eb8c-07f9-479f-a8ab-f04e094bc7d0,6,4932
1786698158713921798,46,1786698158713921798
1828969851041055492,25,1828969851041055492
66db30e0-0aca-11e7-82f6-3863bb44ef7c,2,153
10c13fe2-34cb-4aff-bea1-4f5ce877769b,12,3930
40042fb4-6ddd-4f74-bb52-5af3e4e08c8d,16,4666
fbee1143-e93f-418d-b6bc-8fde4a9a8746,55,4696
1954778813955578360,24,1954778813955578360
8cb0375d-bcb2-4c90-9773-41c3c8fdf8d8,104,4338
8dc8c0b3-4d70-40fe-a75a-86e30ecb676b,32,4364
66db3aa3-0aca-11e7-82f6-3863bb44ef7c,34,232
bfea6c5b-2e1a-42c5-8199-2ded6042d57b,25,3531
66dbe4db-0aca-11e7-82f6-3863bb44ef7c,8,379
c2291f8e-3b07-4671-82af-2b947825de4a,42,4677
311269f4-53dc-4f83-b26b-ecb6e8e160ed,34,4962
66de5d57-0aca-11e7-82f6-3863bb44ef7c,2,3416
29b21bd8-2459-4727-b1f0-d73592db3321,31,3823
5bf34f6d-9a0d-4a46-9f8b-33164d676923,14,4121
1828969417249358046,37,1828969417249358046
66dde079-0aca-11e7-82f6-3863bb44ef7c,41,3283
1882736039096477712,19,1882736039096477712
66de5a47-0aca-11e7-82f6-3863bb44ef7c,20,3414
6661108f-28eb-4671-ad0c-36a311d325aa,10,4652
0183d7d4-9e11-4429-94db-666a31239871,25,4015
c1c33a35-751f-4dd6-baef-82db46f7ab46,8,3790
8603535e-0d7a-4c5b-ae77-27b9f5770bfa,3,4843
8fc95e31-b025-4d2b-b5aa-240465366480,4,3932
6bc5598a-9eb8-44d2-adc0-d93b93af1924,22,4473
1828968611856235508,16,1828968611856235508
38975061-0d90-43a3-87c1-8905b374d5d9,16,3996
66dc28bd-0aca-11e7-82f6-3863bb44ef7c,4,464
95a52ce4-3597-47d1-8d6f-427cb3b8ca6a,41,4055
66db6aae-0aca-11e7-82f6-3863bb44ef7c,47,301
66db6387-0aca-11e7-82f6-3863bb44ef7c,4,285
66de1580-0aca-11e7-82f6-3863bb44ef7c,39,3349
876683ce-9bce-4fad-8d1c-6b331fa07b5c,22,4728
43eac213-4603-4bc2-b6d6-b45013396282,33,3674
1286480d-5d6d-4a47-9fac-e156dba2b6fc,13,4754
7e7d974c-a6ec-4d9a-b4ed-01a4d2056d8b,15,4799
66db95e5-0aca-11e7-82f6-3863bb44ef7c,6,334
6a671276-d345-4a4c-a7df-98f5dbb19e4c,9,4257
66de4f30-0aca-11e7-82f6-3863bb44ef7c,25,3402
56e18295-f760-4bf3-8aa3-5a1e4ebf606f,21,3764
cb04be8e-8edc-4c9d-bfc0-76f94e3a3d9b,11,5003
bca594e5-779f-4866-bd6b-818871f97d38,31,4514
1914337145288845316,20,1914337145288845316
16cbe771-8fca-4437-b9d2-374e00da6c3a,16,4811
1884599469785421928,47,1884599469785421928
99d149f9-ad40-461e-beea-fcbf086f9b5a,62,3718
403c310e-26d5-4db5-9928-13c38b25053d,13,4362
66dcbefb-0aca-11e7-82f6-3863bb44ef7c,35,3049
66dbf73d-0aca-11e7-82f6-3863bb44ef7c,12,417
1860189426558126796,10,1860189426558126796
66dde559-0aca-11e7-82f6-3863bb44ef7c,52,3294
66dd4841-0aca-11e7-82f6-3863bb44ef7c,10,3154
8ce7325e-d5c7-46f9-9b73-95356e48c3eb,15,4134
943be327-0320-4ae1-8eb0-8a56f86a4fb6,13,4220
1862788101231526152,44,1862788101231526152
dfe2c398-ff5c-4a8d-83c8-fa18801540d8,9,4194
66db29e6-0aca-11e7-82f6-3863bb44ef7c,26,120
66de20c8-0aca-11e7-82f6-3863bb44ef7c,11,3366
36ddce8f-bd83-4a05-b601-b526fb4d8628,15,4972
78e93937-53d1-4c9b-99ad-0460f908ed2d,23,3728
0e82ab9f-8c93-4302-b9df-342f8135a05c,14,4446
1828967717120678322,11,1828967717120678322
5b0b689f-9bd2-4743-b4cc-d4629a9a709b,19,4392
66dded11-0aca-11e7-82f6-3863bb44ef7c,48,3312
c7be2714-14db-421f-a19e-f6a7bf6e8d26,14,4256
8df41833-c7bf-4171-bdab-58d64f6ade54,22,4365
cbcbd880-9662-4ab1-b530-781bb101ed1f,6,4559
1835247352748090208,17,1835247352748090208
7d455e9a-20b4-4b03-8248-0d982fdfa21b,4,4647
3bf91ca1-14fd-4e51-858e-36a203f1af2a,1,4855
66de2131-0aca-11e7-82f6-3863bb44ef7c,30,3367
2e74ea1d-02a0-47bf-9665-dce2d65de8d7,13,4741
c04cef84-3fcd-4fd9-9e40-8e07453dbe19,15,4512
66db6e49-0aca-11e7-82f6-3863bb44ef7c,2,305
e7739b9e-7cc6-4cbb-98d3-669b8e2ae98b,18,4802
98af0e1d-ea33-4c6e-95fe-97846e81081e,27,4294
